"Endpoint ID","auto~Time_Angle#values.value","auto~Time_Button#values.value","auto~Time_CableWrap#values.value","auto~Time_Fader#values.value","auto~Time_ProbeGoal#values.value","auto~accX#values.value","auto~accY#values.value","auto~accZ#values.value","auto~angleValue#values.value","auto~cumForce#values.value","auto~faderValue#values.value","auto~gyroX#values.value","auto~gyroY#values.value","auto~gyroZ#values.value","auto~probeGoalState#values.value","auto~probeStartState#values.value","auto~pushButtonState#values.value","auto~resetButtonState#values.value","auto~startButtonState#values.value","auto~stopButtonState#values.value","auto~trialCounter#values.value","auto~trialPoints#values.value","auto~trialStarted#values.value","auto~trialTime#values.value","Date"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-11.71875","-0.48828125","1093.75","2359","100.8813477","4090","10.62011719","-0.610351563","0","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-11.96289063","2.9296875","1078.125","2359","100.9362793","4091","10.07080078","-0.48828125","-0.183105469","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-13.18359375","3.662109375","1085.9375","2358","101.010498","4090","10.86425781","-0.427246094","0.122070313","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","4.638671875","-1.46484375","1073.486328","2359","101.2116699","4091","10.80322266","-0.061035156","-0.732421875","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-18.31054688","5.126953125","1098.632813","2361","101.2851563","4090","10.55908203","-0.183105469","-0.122070313","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-8.056640625","4.150390625","1073.486328","2360","101.3474121","4091","10.13183594","-0.9765625","0.061035156","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-12.45117188","-3.173828125","1078.857422","2360","101.4958496","4090","10.86425781","0.793457031","0.061035156","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-10.98632813","0.48828125","1079.833984","2361","101.5646973","4091","10.98632813","-0.183105469","-0.122070313","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-6.591796875","2.197265625","1087.890625","2360","101.6992188","4092","11.16943359","0.183105469","-0.793457031","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-11.47460938","-0.244140625","1091.552734","2360","101.8173828","4091","9.399414063","0.549316406","-0.305175781","0","1","1","1","1","1","2","4","1","0","2023-06-02 17:01:39"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-4.150390625","2.9296875","1071.777344","2359","101.9331055","4090","9.460449219","0.366210938","-0.427246094","0","1","1","1","1","0","2","4","1","0","2023-06-02 17:01:39"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-9.521484375","-4.150390625","1085.205078","2359","102.0058594","4090","10.80322266","-1.159667969","-0.671386719","0","1","1","1","1","0","2","4","1","0","2023-06-02 17:01:39"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-16.84570313","6.591796875","1082.03125","2359","102.128418","4091","9.704589844","-1.342773438","0.305175781","0","1","1","1","1","0","2","4","1","0","2023-06-02 17:01:39"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-11.47460938","13.91601563","1088.623047","2360","102.2072754","4090","10.55908203","-0.183105469","-0.549316406","0","1","1","1","0","0","2","4","1","0","2023-06-02 17:01:39"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-14.16015625","3.662109375","1093.994141","2359","102.2072754","4089","10.55908203","-0.732421875","-0.427246094","0","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:01:40"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-4.39453125","0.48828125","1073.730469","4078","102.2072754","4087","9.338378906","0.732421875","-0.305175781","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:01:45"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-7.568359375","-10.25390625","1088.378906","4080","102.2072754","4088","9.826660156","0.122070313","-0.427246094","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:01:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-13.18359375","6.591796875","1079.589844","4077","102.2072754","4086","10.92529297","-0.48828125","-0.610351563","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:01:55"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-8.7890625","10.7421875","1086.181641","4079","102.2072754","4087","10.62011719","0.183105469","0","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:00"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-2.685546875","6.591796875","1086.914063","4079","102.2072754","4085","9.704589844","0.549316406","-0.122070313","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:05"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-12.45117188","21.97265625","1088.378906","4078","102.2072754","4087","10.37597656","0.061035156","-0.427246094","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:10"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-7.080078125","3.41796875","1086.181641","4076","102.2072754","4086","10.55908203","-0.48828125","-0.427246094","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:15"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-12.6953125","8.544921875","1093.994141","4077","102.2072754","4087","9.948730469","0.122070313","-0.061035156","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:20"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-6.8359375","-3.173828125","1097.412109","4076","102.2072754","4084","9.826660156","0.366210938","0.244140625","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:25"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-0.9765625","4.8828125","1096.923828","4078","102.2072754","4086","10.62011719","0","-0.244140625","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-3.662109375","-4.150390625","1104.736328","4076","102.2072754","4087","10.25390625","-0.061035156","0.183105469","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","59683815","15509545","0","22765965","42856180","-19.28710938","11.47460938","1095.703125","4078","102.2072754","4085","10.25390625","0.366210938","-0.244140625","1","1","1","1","1","1","2","4","0","96963695","2023-06-02 17:02:40"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-16.11328125","-4.39453125","1080.322266","4079","0","4086","11.77978516","0.244140625","-0.244140625","1","1","1","1","1","1","2","0","0","0","2023-06-02 17:02:45"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0.9765625","18.5546875","1085.9375","4076","0","0","10.98632813","-1.220703125","0.183105469","1","1","1","1","0","1","3","0","1","0","2023-06-02 17:02:49"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-8.7890625","-1.708984375","1090.820313","4076","0.555175781","1","8.666992188","0.366210938","-0.427246094","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:49"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0.244140625","9.27734375","1087.890625","4071","0.603271484","1","10.62011719","0.122070313","-0.610351563","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-15.625","13.18359375","1073.486328","4079","0.674316406","0","10.80322266","-0.305175781","-0.305175781","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-15.38085938","-7.8125","1096.679688","4076","0.747802734","1","10.68115234","0.183105469","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-17.578125","3.662109375","1083.496094","4076","0.840820313","0","11.53564453","-0.305175781","-0.305175781","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-2.685546875","4.8828125","1079.589844","4077","0.892822266","1","11.41357422","-0.427246094","-0.427246094","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-6.591796875","12.6953125","1077.636719","4076","1.052734375","0","9.765625","0.671386719","-0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0","13.671875","1075.195313","4073","0.96484375","1","10.31494141","-0.183105469","-0.48828125","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","3.662109375","-16.84570313","1069.091797","4076","1.130615234","1","10.49804688","0","0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-3.173828125","7.8125","1076.660156","4076","1.197753906","0","9.765625","-0.305175781","-0.549316406","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-10.25390625","9.27734375","1090.820313","4077","1.344970703","1","9.399414063","-0.061035156","0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:50"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-1.953125","6.103515625","1071.533203","4075","1.402587891","1","10.49804688","0.244140625","-0.366210938","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:51"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-10.00976563","3.173828125","1089.84375","4076","1.567382813","0","10.00976563","-0.366210938","-0.366210938","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:51"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0","0.9765625","1068.847656","4076","1.620117188","0","10.07080078","0.183105469","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:51"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-4.150390625","4.8828125","1077.392578","4074","1.830566406","1","9.704589844","0.122070313","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:51"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-12.45117188","9.765625","1074.951172","4077","1.903320313","1","11.10839844","-0.061035156","-0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:51"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","8.30078125","6.103515625","1053.955078","4076","2.065673828","1","11.35253906","0.122070313","-0.427246094","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:51"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-6.103515625","12.6953125","1071.777344","4076","2.318359375","1","10.25390625","-0.549316406","-0.671386719","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:51"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","8.056640625","3.173828125","1083.251953","4076","2.402587891","0","10.13183594","-0.305175781","-0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:52"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-7.32421875","1.46484375","1077.392578","4076","2.710205078","0","10.7421875","0.244140625","-0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:52"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","9.521484375","16.6015625","1093.017578","4075","2.776367188","0","9.826660156","0.061035156","-0.305175781","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:52"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-6.8359375","-1.953125","1075.439453","4076","2.912109375","1","11.35253906","-0.305175781","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:52"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-6.8359375","-1.953125","1075.439453","4076","2.912109375","1","11.35253906","-0.305175781","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:52"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","7.8125","3.41796875","1090.332031","4076","3.022949219","0","10.25390625","-0.366210938","-0.122070313","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:52"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-16.35742188","6.34765625","1080.078125","4074","3.160888672","1","10.7421875","0.122070313","-0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:52"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-9.765625","13.42773438","1071.777344","4076","3.276611328","0","10.80322266","-0.610351563","-0.122070313","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:52"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","2.44140625","11.71875","1082.763672","4075","3.426513672","0","10.07080078","0.366210938","-0.48828125","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0.732421875","27.34375","1082.519531","4073","3.507324219","1","11.35253906","0.244140625","-0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0","10.49804688","1089.111328","4075","3.602294922","1","11.53564453","-0.549316406","0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-1.46484375","6.591796875","1076.171875","4078","3.730712891","1","10.43701172","0.427246094","0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","5.615234375","3.90625","1080.566406","4076","3.809082031","1","11.47460938","-0.183105469","-0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-10.7421875","4.638671875","1075.195313","4075","3.887451172","1","11.04736328","0.610351563","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-12.20703125","3.90625","1093.261719","4075","3.955566406","1","10.37597656","0.366210938","-0.366210938","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-0.48828125","17.08984375","1079.345703","4078","4.077636719","0","10.62011719","0.244140625","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-9.765625","3.90625","1080.566406","4076","4.164306641","1","10.98632813","0.305175781","-0.366210938","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-14.16015625","-8.544921875","1083.251953","4074","4.227294922","1","10.31494141","-0.671386719","0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-9.521484375","12.6953125","1079.833984","4078","4.270751953","0","8.911132813","-0.122070313","-0.48828125","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:53"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-6.34765625","5.615234375","1069.824219","4074","4.343505859","1","11.71875","-0.427246094","-0.549316406","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","10.25390625","3.173828125","1078.125","4077","4.487792969","0","10.55908203","-0.122070313","-0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-8.544921875","16.84570313","1085.693359","4076","4.572509766","1","10.25390625","0","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-8.056640625","14.16015625","1067.626953","4078","4.64453125","1","10.68115234","0.305175781","-0.305175781","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-0.9765625","5.37109375","1085.693359","4075","4.798583984","0","10.37597656","-0.305175781","-0.122070313","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-5.37109375","1.708984375","1093.261719","4076","4.866699219","1","10.07080078","-0.061035156","-0.305175781","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-12.45117188","-6.103515625","1080.322266","4075","4.999755859","0","10.92529297","0.061035156","-0.549316406","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0.9765625","14.16015625","1092.041016","4077","5.050292969","1","11.59667969","0.366210938","-0.671386719","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-2.9296875","8.544921875","1087.402344","4077","5.191650391","0","9.826660156","-0.48828125","0.366210938","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:54"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0","14.6484375","1085.205078","4077","5.259277344","0","10.92529297","0.183105469","-0.48828125","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:55"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-3.173828125","17.578125","1089.84375","4076","5.407226563","0","11.04736328","0.366210938","0.305175781","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:55"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-7.32421875","22.21679688","1076.904297","4077","5.605957031","0","10.43701172","-0.061035156","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:55"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-17.08984375","10.00976563","1089.84375","4075","5.693359375","1","10.00976563","0.244140625","-0.366210938","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:55"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-5.615234375","-0.244140625","1087.158203","4074","5.803466797","1","10.68115234","-0.122070313","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:55"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-4.150390625","-15.625","1093.261719","4077","6.000244141","1","11.71875","0.061035156","-0.610351563","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:56"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-20.26367188","4.150390625","1085.9375","4074","6.076660156","0","11.10839844","0","-0.732421875","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:56"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-10.00976563","5.859375","1089.84375","4077","6.124023438","0","11.41357422","-0.671386719","-0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:56"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-10.00976563","1.46484375","1074.21875","4077","6.179443359","2","11.10839844","-0.061035156","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:56"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-5.37109375","-7.080078125","1098.144531","4076","6.307128906","0","11.35253906","-0.366210938","-0.366210938","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:56"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","3.662109375","0.48828125","1077.880859","4077","6.349365234","0","10.80322266","0.305175781","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:56"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-5.126953125","7.080078125","1076.904297","4075","6.425048828","0","10.49804688","0","-0.48828125","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:56"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-4.39453125","4.8828125","1082.519531","4078","6.590332031","0","9.643554688","-0.244140625","-0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:56"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","1.46484375","14.6484375","1078.613281","4076","6.657714844","0","10.86425781","-0.061035156","0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:57"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-0.244140625","1.953125","1094.970703","4076","6.897460938","1","8.666992188","-0.305175781","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:57"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-14.6484375","-8.30078125","1076.171875","4077","7.036621094","0","8.728027344","0.183105469","-0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:57"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-8.30078125","6.8359375","1086.425781","4077","7.086914063","0","10.62011719","0.183105469","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:57"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-10.25390625","-11.47460938","1087.158203","4075","7.26953125","1","10.31494141","-0.305175781","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:57"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-5.37109375","-3.90625","1085.9375","4073","7.310058594","0","9.826660156","0.183105469","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:57"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-4.638671875","19.77539063","1072.509766","4074","7.488037109","0","9.826660156","-0.732421875","-0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:58"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-4.39453125","20.01953125","1070.800781","4078","7.580078125","0","9.094238281","0.122070313","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:58"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-8.544921875","-0.732421875","1082.275391","4076","7.75390625","0","9.27734375","0.427246094","0.366210938","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:58"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","5.859375","2.9296875","1088.134766","4079","7.884521484","0","9.582519531","0.122070313","0.061035156","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:58"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-13.671875","-7.568359375","1080.322266","4076","8.097412109","0","10.68115234","-0.122070313","0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:58"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-1.708984375","-5.37109375","1078.369141","4076","8.145263672","1","9.338378906","-0.244140625","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:58"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","3.173828125","3.173828125","1077.392578","4078","8.276611328","0","9.460449219","0.122070313","-0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:59"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0.9765625","13.42773438","1086.669922","4074","8.436767578","1","10.13183594","0.427246094","-0.9765625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:59"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-18.79882813","-15.625","1098.632813","4074","8.635742188","0","8.117675781","0.244140625","0","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:59"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-4.150390625","4.8828125","1101.318359","4077","8.729736328","0","9.765625","-0.061035156","0.122070313","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:59"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","9.27734375","0.48828125","1085.9375","4077","8.788330078","0","8.666992188","0.549316406","-0.244140625","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:59"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-3.90625","8.30078125","1081.054688","4077","8.919433594","0","9.27734375","0.061035156","-0.183105469","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:02:59"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","0.9765625","15.38085938","1063.720703","4080","9.084472656","0","11.29150391","-0.244140625","-0.305175781","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:03:00"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-10.00976563","-4.39453125","1066.162109","4074","9.186523438","0","8.728027344","-0.122070313","0.48828125","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:03:00"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-10.00976563","-7.568359375","1097.900391","4076","9.314453125","0","11.84082031","-0.48828125","-0.427246094","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:03:00"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-15.13671875","4.39453125","1104.980469","4077","9.436767578","1","11.16943359","-0.122070313","-0.305175781","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:03:00"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","0","0","0","0","-5.126953125","-7.568359375","1097.412109","4075","9.568603516","0","10.19287109","0.244140625","-0.549316406","1","1","1","1","1","1","3","0","1","0","2023-06-02 17:03:00"
